,neg_word,pos_word,negative_affix,tokenizer,neg_bytes,neg_correct,pos_bytes,pos_correct,tokenizer_type
11838,unadaptability,"""adaptability""",un,bert-base-uncased,"['""', 'una', 'da', 'pta', 'bility', '""']",Incorrect,"['""', 'adapt', 'ability', '""']",Incorrect,wordpiece
11839,unadaptability,"""adaptability""",un,google/electra-base-discriminator,"['""', 'una', 'da', 'pta', 'bility', '""']",Incorrect,"['""', 'adapt', 'ability', '""']",Incorrect,wordpiece
11840,inadequacy,"""adequacy""",in,gpt2,"['""', 'in', 'adequ', 'acy', '""']",Correct,"['""', 'adequ', 'acy', '""']",Incorrect,byte_level_bpe
11841,inadequacy,"""adequacy""",in,p50k_base,"['""', 'in', 'adequ', 'acy', '""']",Correct,"['""', 'adequ', 'acy', '""']",Incorrect,byte_level_bpe
11842,inadequacy,"""adequacy""",in,cl100k_base,"['""in', 'ade', 'qu', 'acy', '""']",Incorrect,"['""', 'ade', 'qu', 'acy', '""']",Incorrect,byte_level_bpe
11843,inadequacy,"""adequacy""",in,roberta-base,"['""', 'in', 'adequ', 'acy', '""']",Correct,"['""', 'ade', 'qu', 'acy', '""']",Incorrect,byte_level_bpe
11844,inadequacy,"""adequacy""",in,xlnet-base-cased,"['""', 'in', 'ade', 'qua', 'cy', '""']",Correct,"['""', 'ade', 'qu', 'acy', '""']",Incorrect,sentencepiece
11845,inadequacy,"""adequacy""",in,google/flan-t5-xxl,"['""', 'in', 'a', 'de', 'qu', 'acy', '""']",Correct,"['""', 'ade', 'qu', 'acy', '""']",Incorrect,sentencepiece
11846,inadequacy,"""adequacy""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'ina', 'de', 'qu', 'acy', '""']",Incorrect,"['""', 'ade', 'qu', 'acy', '""']",Incorrect,sentencepiece
11847,inadequacy,"""adequacy""",in,albert-base-v2,"['""', 'ina', 'd', 'equa', 'cy', '""']",Incorrect,"['""', 'ade', 'qu', 'acy', '""']",Incorrect,sentencepiece
11848,inadequacy,"""adequacy""",in,bert-base-uncased,"['""', 'ina', 'de', 'qua', 'cy', '""']",Incorrect,"['""', 'ade', 'qu', 'acy', '""']",Incorrect,wordpiece
11849,inadequacy,"""adequacy""",in,google/electra-base-discriminator,"['""', 'ina', 'de', 'qua', 'cy', '""']",Incorrect,"['""', 'ade', 'qu', 'acy', '""']",Incorrect,wordpiece
11850,inadmissibility,"""admissibility""",in,gpt2,"['""', 'in', 'ad', 'miss', 'ibility', '""']",Correct,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,byte_level_bpe
11851,inadmissibility,"""admissibility""",in,p50k_base,"['""', 'in', 'ad', 'miss', 'ibility', '""']",Correct,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,byte_level_bpe
11852,inadmissibility,"""admissibility""",in,cl100k_base,"['""in', 'ad', 'miss', 'ibility', '""']",Incorrect,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,byte_level_bpe
11853,inadmissibility,"""admissibility""",in,roberta-base,"['""', 'in', 'ad', 'miss', 'ibility', '""']",Correct,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,byte_level_bpe
11854,inadmissibility,"""admissibility""",in,xlnet-base-cased,"['""', 'ina', 'd', 'miss', 'ibility', '""']",Incorrect,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,sentencepiece
11855,inadmissibility,"""admissibility""",in,google/flan-t5-xxl,"['""', 'in', 'admi', 's', 's', 'ibility', '""']",Correct,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,sentencepiece
11856,inadmissibility,"""admissibility""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'in', 'ad', 'miss', 'ibility', '""']",Correct,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,sentencepiece
11857,inadmissibility,"""admissibility""",in,albert-base-v2,"['""', 'ina', 'd', 'miss', 'ibility', '""']",Incorrect,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,sentencepiece
11858,inadmissibility,"""admissibility""",in,bert-base-uncased,"['""', 'ina', 'dm', 'iss', 'ibility', '""']",Incorrect,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,wordpiece
11859,inadmissibility,"""admissibility""",in,google/electra-base-discriminator,"['""', 'ina', 'dm', 'iss', 'ibility', '""']",Incorrect,"['""', 'ad', 'miss', 'ibility', '""']",Incorrect,wordpiece
11860,inadvisability,"""advisability""",in,gpt2,"['""', 'in', 'ad', 'vis', 'ability', '""']",Correct,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,byte_level_bpe
11861,inadvisability,"""advisability""",in,p50k_base,"['""', 'in', 'ad', 'vis', 'ability', '""']",Correct,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,byte_level_bpe
11862,inadvisability,"""advisability""",in,cl100k_base,"['""in', 'ad', 'vis', 'ability', '""']",Incorrect,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,byte_level_bpe
11863,inadvisability,"""advisability""",in,roberta-base,"['""', 'in', 'ad', 'vis', 'ability', '""']",Correct,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,byte_level_bpe
11864,inadvisability,"""advisability""",in,xlnet-base-cased,"['""', 'ina', 'd', 'vis', 'ability', '""']",Incorrect,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,sentencepiece
11865,inadvisability,"""advisability""",in,google/flan-t5-xxl,"['""', 'in', 'a', 'd', 'vis', 'ability', '""']",Correct,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,sentencepiece
11866,inadvisability,"""advisability""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'in', 'ad', 'vis', 'ability', '""']",Correct,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,sentencepiece
11867,inadvisability,"""advisability""",in,albert-base-v2,"['""', 'ina', 'd', 'vis', 'ability', '""']",Incorrect,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,sentencepiece
11868,inadvisability,"""advisability""",in,bert-base-uncased,"['""', 'ina', 'd', 'vis', 'ability', '""']",Incorrect,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,wordpiece
11869,inadvisability,"""advisability""",in,google/electra-base-discriminator,"['""', 'ina', 'd', 'vis', 'ability', '""']",Incorrect,"['""', 'ad', 'vis', 'ability', '""']",Incorrect,wordpiece
11870,disagreeableness,"""agreeableness""",dis,gpt2,"['""', 'dis', 'agree', 'abl', 'eness', '""']",Correct,"['""', 'agree', 'abl', 'eness', '""']",Incorrect,byte_level_bpe
11871,disagreeableness,"""agreeableness""",dis,p50k_base,"['""', 'dis', 'agree', 'abl', 'eness', '""']",Correct,"['""', 'agree', 'abl', 'eness', '""']",Incorrect,byte_level_bpe
11872,disagreeableness,"""agreeableness""",dis,cl100k_base,"['""', 'dis', 'agree', 'ab', 'leness', '""']",Correct,"['""', 'agree', 'ab', 'leness', '""']",Incorrect,byte_level_bpe
11873,disagreeableness,"""agreeableness""",dis,roberta-base,"['""', 'dis', 'agree', 'abl', 'eness', '""']",Correct,"['""', 'agree', 'ab', 'leness', '""']",Incorrect,byte_level_bpe
11874,disagreeableness,"""agreeableness""",dis,xlnet-base-cased,"['""', 'dis', 'a', 'gree', 'able', 'ness', '""']",Correct,"['""', 'agree', 'ab', 'leness', '""']",Incorrect,sentencepiece
11875,disagreeableness,"""agreeableness""",dis,google/flan-t5-xxl,"['""', 'd', 'is', 'a', 'gre', 'e', 'able', 'ness', '""']",Incorrect,"['""', 'agree', 'ab', 'leness', '""']",Incorrect,sentencepiece
11876,disagreeableness,"""agreeableness""",dis,meta-llama/Llama-2-13b-chat-hf,"['""', 'dis', 'ag', 'ree', 'ab', 'len', 'ess', '""']",Correct,"['""', 'agree', 'ab', 'leness', '""']",Incorrect,sentencepiece
11877,disagreeableness,"""agreeableness""",dis,albert-base-v2,"['""', 'dis', 'ag', 'ree', 'able', 'ness', '""']",Correct,"['""', 'agree', 'ab', 'leness', '""']",Incorrect,sentencepiece
11878,disagreeableness,"""agreeableness""",dis,bert-base-uncased,"['""', 'disagree', 'able', 'ness', '""']",Incorrect,"['""', 'agree', 'ab', 'leness', '""']",Incorrect,wordpiece
11879,disagreeableness,"""agreeableness""",dis,google/electra-base-discriminator,"['""', 'disagree', 'able', 'ness', '""']",Incorrect,"['""', 'agree', 'ab', 'leness', '""']",Incorrect,wordpiece
11880,disagreement,"""agreement""",dis,gpt2,"['""', 'dis', 'ag', 'reement', '""']",Correct,"['""', 'ag', 'reement', '""']",Incorrect,byte_level_bpe
11881,disagreement,"""agreement""",dis,p50k_base,"['""', 'dis', 'ag', 'reement', '""']",Correct,"['""', 'ag', 'reement', '""']",Incorrect,byte_level_bpe
11882,disagreement,"""agreement""",dis,cl100k_base,"['""', 'dis', 'ag', 'reement', '""']",Correct,"['""', 'ag', 'reement', '""']",Incorrect,byte_level_bpe
11883,disagreement,"""agreement""",dis,roberta-base,"['""', 'dis', 'ag', 'reement', '""']",Correct,"['""', 'ag', 'reement', '""']",Incorrect,byte_level_bpe
11884,disagreement,"""agreement""",dis,xlnet-base-cased,"['""', 'dis', 'a', 'gree', 'ment', '""']",Correct,"['""', 'ag', 'reement', '""']",Incorrect,sentencepiece
11885,disagreement,"""agreement""",dis,google/flan-t5-xxl,"['""', 'd', 'is', 'a', 'gre', 'ement', '""']",Incorrect,"['""', 'ag', 'reement', '""']",Incorrect,sentencepiece
11886,disagreement,"""agreement""",dis,meta-llama/Llama-2-13b-chat-hf,"['""', 'dis', 'ag', 're', 'ement', '""']",Correct,"['""', 'ag', 'reement', '""']",Incorrect,sentencepiece
11887,disagreement,"""agreement""",dis,albert-base-v2,"['""', 'dis', 'ag', 're', 'ement', '""']",Correct,"['""', 'ag', 'reement', '""']",Incorrect,sentencepiece
11888,disagreement,"""agreement""",dis,bert-base-uncased,"['""', 'disagreement', '""']",Not segmented,"['""', 'ag', 'reement', '""']",Incorrect,wordpiece
11889,disagreement,"""agreement""",dis,google/electra-base-discriminator,"['""', 'disagreement', '""']",Not segmented,"['""', 'ag', 'reement', '""']",Incorrect,wordpiece
11890,nonalignment,"""alignment""",non,gpt2,"['""', 'non', 'al', 'ignment', '""']",Correct,"['""', 'al', 'ignment', '""']",Incorrect,byte_level_bpe
11891,nonalignment,"""alignment""",non,p50k_base,"['""', 'non', 'al', 'ignment', '""']",Correct,"['""', 'al', 'ignment', '""']",Incorrect,byte_level_bpe
11892,nonalignment,"""alignment""",non,cl100k_base,"['""', 'non', 'alignment', '""']",Correct,"['""', 'alignment', '""']",Incorrect,byte_level_bpe
11893,nonalignment,"""alignment""",non,roberta-base,"['""', 'non', 'al', 'ignment', '""']",Correct,"['""', 'alignment', '""']",Incorrect,byte_level_bpe
11894,nonalignment,"""alignment""",non,xlnet-base-cased,"['""', 'non', 'align', 'ment', '""']",Correct,"['""', 'alignment', '""']",Incorrect,sentencepiece
11895,nonalignment,"""alignment""",non,google/flan-t5-xxl,"['""', 'n', 'onal', 'ign', 'ment', '""']",Incorrect,"['""', 'alignment', '""']",Incorrect,sentencepiece
11896,nonalignment,"""alignment""",non,meta-llama/Llama-2-13b-chat-hf,"['""', 'non', 'align', 'ment', '""']",Correct,"['""', 'alignment', '""']",Incorrect,sentencepiece
11897,nonalignment,"""alignment""",non,albert-base-v2,"['""', 'non', 'al', 'ign', 'ment', '""']",Correct,"['""', 'alignment', '""']",Incorrect,sentencepiece
11898,nonalignment,"""alignment""",non,bert-base-uncased,"['""', 'non', 'ali', 'gn', 'ment', '""']",Correct,"['""', 'alignment', '""']",Incorrect,wordpiece
11899,nonalignment,"""alignment""",non,google/electra-base-discriminator,"['""', 'non', 'ali', 'gn', 'ment', '""']",Correct,"['""', 'alignment', '""']",Incorrect,wordpiece
11900,unalterability,"""alterability""",un,gpt2,"['""', 'unal', 'ter', 'ability', '""']",Incorrect,"['""', 'alter', 'ability', '""']",Incorrect,byte_level_bpe
11901,unalterability,"""alterability""",un,p50k_base,"['""', 'unal', 'ter', 'ability', '""']",Incorrect,"['""', 'alter', 'ability', '""']",Incorrect,byte_level_bpe
11902,unalterability,"""alterability""",un,cl100k_base,"['""', 'unal', 'ter', 'ability', '""']",Incorrect,"['""', 'alter', 'ability', '""']",Incorrect,byte_level_bpe
11903,unalterability,"""alterability""",un,roberta-base,"['""', 'unal', 'ter', 'ability', '""']",Incorrect,"['""', 'alter', 'ability', '""']",Incorrect,byte_level_bpe
11904,unalterability,"""alterability""",un,xlnet-base-cased,"['""', 'un', 'alter', 'ability', '""']",Correct,"['""', 'alter', 'ability', '""']",Incorrect,sentencepiece
11905,unalterability,"""alterability""",un,google/flan-t5-xxl,"['""', 'un', 'alter', 'ability', '""']",Correct,"['""', 'alter', 'ability', '""']",Incorrect,sentencepiece
11906,unalterability,"""alterability""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'alter', 'ability', '""']",Correct,"['""', 'alter', 'ability', '""']",Incorrect,sentencepiece
11907,unalterability,"""alterability""",un,albert-base-v2,"['""', 'un', 'alter', 'ability', '""']",Correct,"['""', 'alter', 'ability', '""']",Incorrect,sentencepiece
11908,unalterability,"""alterability""",un,bert-base-uncased,"['""', 'una', 'lter', 'ability', '""']",Incorrect,"['""', 'alter', 'ability', '""']",Incorrect,wordpiece
11909,unalterability,"""alterability""",un,google/electra-base-discriminator,"['""', 'una', 'lter', 'ability', '""']",Incorrect,"['""', 'alter', 'ability', '""']",Incorrect,wordpiece
11910,inanimateness,"""animateness""",in,gpt2,"['""', 'in', 'anim', 'at', 'eness', '""']",Correct,"['""', 'anim', 'at', 'eness', '""']",Incorrect,byte_level_bpe
11911,inanimateness,"""animateness""",in,p50k_base,"['""', 'in', 'anim', 'at', 'eness', '""']",Correct,"['""', 'anim', 'at', 'eness', '""']",Incorrect,byte_level_bpe
11912,inanimateness,"""animateness""",in,cl100k_base,"['""in', 'anim', 'aten', 'ess', '""']",Incorrect,"['""', 'anim', 'aten', 'ess', '""']",Incorrect,byte_level_bpe
11913,inanimateness,"""animateness""",in,roberta-base,"['""', 'in', 'anim', 'at', 'eness', '""']",Correct,"['""', 'anim', 'aten', 'ess', '""']",Incorrect,byte_level_bpe
11914,inanimateness,"""animateness""",in,xlnet-base-cased,"['""', 'in', 'ani', 'mate', 'ness', '""']",Correct,"['""', 'anim', 'aten', 'ess', '""']",Incorrect,sentencepiece
11915,inanimateness,"""animateness""",in,google/flan-t5-xxl,"['""', 'in', 'animate', 'ness', '""']",Correct,"['""', 'anim', 'aten', 'ess', '""']",Incorrect,sentencepiece
11916,inanimateness,"""animateness""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'in', 'anim', 'aten', 'ess', '""']",Correct,"['""', 'anim', 'aten', 'ess', '""']",Incorrect,sentencepiece
11917,inanimateness,"""animateness""",in,albert-base-v2,"['""', 'in', 'ani', 'mate', 'ness', '""']",Correct,"['""', 'anim', 'aten', 'ess', '""']",Incorrect,sentencepiece
11918,inanimateness,"""animateness""",in,bert-base-uncased,"['""', 'ina', 'ni', 'mate', 'ness', '""']",Incorrect,"['""', 'anim', 'aten', 'ess', '""']",Incorrect,wordpiece
11919,inanimateness,"""animateness""",in,google/electra-base-discriminator,"['""', 'ina', 'ni', 'mate', 'ness', '""']",Incorrect,"['""', 'anim', 'aten', 'ess', '""']",Incorrect,wordpiece
11920,anovulation,"""ovulation""",an,gpt2,"['""', 'an', 'ov', 'ulation', '""']",Correct,"['""', 'ov', 'ulation', '""']",Incorrect,byte_level_bpe
11921,anovulation,"""ovulation""",an,p50k_base,"['""', 'an', 'ov', 'ulation', '""']",Correct,"['""', 'ov', 'ulation', '""']",Incorrect,byte_level_bpe
11922,anovulation,"""ovulation""",an,cl100k_base,"['""', 'an', 'ov', 'ulation', '""']",Correct,"['""', 'ov', 'ulation', '""']",Incorrect,byte_level_bpe
11923,anovulation,"""ovulation""",an,roberta-base,"['""', 'an', 'ov', 'ulation', '""']",Correct,"['""', 'ov', 'ulation', '""']",Incorrect,byte_level_bpe
11924,anovulation,"""ovulation""",an,xlnet-base-cased,"['""', 'anov', 'ulation', '""']",Incorrect,"['""', 'ov', 'ulation', '""']",Incorrect,sentencepiece
11925,anovulation,"""ovulation""",an,google/flan-t5-xxl,"['""', 'a', 'nov', 'ulation', '""']",Incorrect,"['""', 'ov', 'ulation', '""']",Incorrect,sentencepiece
11926,anovulation,"""ovulation""",an,meta-llama/Llama-2-13b-chat-hf,"['""', 'an', 'ov', 'ulation', '""']",Correct,"['""', 'ov', 'ulation', '""']",Incorrect,sentencepiece
11927,anovulation,"""ovulation""",an,albert-base-v2,"['""', 'anov', 'ulation', '""']",Incorrect,"['""', 'ov', 'ulation', '""']",Incorrect,sentencepiece
11928,anovulation,"""ovulation""",an,bert-base-uncased,"['""', 'an', 'ov', 'ulation', '""']",Correct,"['""', 'ov', 'ulation', '""']",Incorrect,wordpiece
11929,anovulation,"""ovulation""",an,google/electra-base-discriminator,"['""', 'an', 'ov', 'ulation', '""']",Correct,"['""', 'ov', 'ulation', '""']",Incorrect,wordpiece
11930,anaphrodisia,"""aphrodisia""",an,gpt2,"['""', 'an', 'aph', 'ro', 'dis', 'ia', '""']",Correct,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,byte_level_bpe
11931,anaphrodisia,"""aphrodisia""",an,p50k_base,"['""', 'an', 'aph', 'ro', 'dis', 'ia', '""']",Correct,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,byte_level_bpe
11932,anaphrodisia,"""aphrodisia""",an,cl100k_base,"['""', 'an', 'aph', 'ro', 'dis', 'ia', '""']",Correct,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,byte_level_bpe
11933,anaphrodisia,"""aphrodisia""",an,roberta-base,"['""', 'an', 'aph', 'ro', 'dis', 'ia', '""']",Correct,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,byte_level_bpe
11934,anaphrodisia,"""aphrodisia""",an,xlnet-base-cased,"['""', 'ana', 'ph', 'ro', 'dis', 'ia', '""']",Incorrect,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,sentencepiece
11935,anaphrodisia,"""aphrodisia""",an,google/flan-t5-xxl,"['""', 'an', 'a', 'phro', 'd', 'is', 'i', 'a', '""']",Correct,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,sentencepiece
11936,anaphrodisia,"""aphrodisia""",an,meta-llama/Llama-2-13b-chat-hf,"['""', 'an', 'aph', 'ro', 'dis', 'ia', '""']",Correct,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,sentencepiece
11937,anaphrodisia,"""aphrodisia""",an,albert-base-v2,"['""', 'ana', 'phr', 'odi', 'sia', '""']",Incorrect,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,sentencepiece
11938,anaphrodisia,"""aphrodisia""",an,bert-base-uncased,"['""', 'ana', 'ph', 'rod', 'isi', 'a', '""']",Incorrect,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,wordpiece
11939,anaphrodisia,"""aphrodisia""",an,google/electra-base-discriminator,"['""', 'ana', 'ph', 'rod', 'isi', 'a', '""']",Incorrect,"['""', 'aph', 'ro', 'dis', 'ia', '""']",Incorrect,wordpiece
11940,disappearance,"""appearance""",dis,gpt2,"['""', 'dis', 'app', 'earance', '""']",Correct,"['""', 'app', 'earance', '""']",Incorrect,byte_level_bpe
11941,disappearance,"""appearance""",dis,p50k_base,"['""', 'dis', 'app', 'earance', '""']",Correct,"['""', 'app', 'earance', '""']",Incorrect,byte_level_bpe
11942,disappearance,"""appearance""",dis,cl100k_base,"['""', 'dis', 'appearance', '""']",Correct,"['""', 'appearance', '""']",Incorrect,byte_level_bpe
11943,disappearance,"""appearance""",dis,roberta-base,"['""', 'dis', 'app', 'earance', '""']",Correct,"['""', 'appearance', '""']",Incorrect,byte_level_bpe
11944,disappearance,"""appearance""",dis,xlnet-base-cased,"['""', 'dis', 'appear', 'ance', '""']",Correct,"['""', 'appearance', '""']",Incorrect,sentencepiece
11945,disappearance,"""appearance""",dis,google/flan-t5-xxl,"['""', 'd', 'is', 'app', 'ear', 'ance', '""']",Incorrect,"['""', 'appearance', '""']",Incorrect,sentencepiece
11946,disappearance,"""appearance""",dis,meta-llama/Llama-2-13b-chat-hf,"['""', 'dis', 'app', 'earance', '""']",Correct,"['""', 'appearance', '""']",Incorrect,sentencepiece
11947,disappearance,"""appearance""",dis,albert-base-v2,"['""', 'dis', 'appe', 'a', 'rance', '""']",Correct,"['""', 'appearance', '""']",Incorrect,sentencepiece
11948,disappearance,"""appearance""",dis,bert-base-uncased,"['""', 'disappearance', '""']",Not segmented,"['""', 'appearance', '""']",Incorrect,wordpiece
11949,disappearance,"""appearance""",dis,google/electra-base-discriminator,"['""', 'disappearance', '""']",Not segmented,"['""', 'appearance', '""']",Incorrect,wordpiece
11950,unappetizingness,"""appetizingness""",un,gpt2,"['""', 'un', 'app', 'et', 'izing', 'ness', '""']",Correct,"['""', 'app', 'et', 'izing', 'ness', '""']",Incorrect,byte_level_bpe
11951,unappetizingness,"""appetizingness""",un,p50k_base,"['""', 'un', 'app', 'et', 'izing', 'ness', '""']",Correct,"['""', 'app', 'et', 'izing', 'ness', '""']",Incorrect,byte_level_bpe
11952,unappetizingness,"""appetizingness""",un,cl100k_base,"['""', 'un', 'app', 'et', 'izing', 'ness', '""']",Correct,"['""', 'app', 'et', 'izing', 'ness', '""']",Incorrect,byte_level_bpe
